!	0-50	51-56	57-63	64-69	70-127
!	!	!	!	!	!
!	12.96	5.04	11.92	8.00	6.08
!	10.0	10.0	10.0	10.0	10.0
!	1	1	1	1	1
?	?	?	?	?	?
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	7999	7999	7999	7999	7999
!	!	!	!	!	!
!	!	!	!	!	!
!	0.006	0.006	0.006	0.006	0.006
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	1.370	1.370	1.370	1.370	1.370
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	0.006	0.006	0.006	0.006	0.006
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379	5.379
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010
!	0.100	0.100	0.100	0.100	0.100
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	23.0	23.0	23.0	23.0	23.0
!	!	!	!	!	!
!	!	!	!	!	!
?	?	?	?	?	?
!	!	!	!	!	!
!	!	!	!	!	!
?	?	?	?	?	?
!	!	!	!	!	!
!	!	!	!	!	!
