!	0-58	59-76	77-97	98-108
!	!	!	!	!
!	4.80	4.80	4.80	6.60
!	!	!	!	!
!	1	1	1	1
?	?	?	?	?
!	77	77	88	109
!	!	!	!	!
!	17	17	50	13
!	!	!	!	!
!	814	814	814	814
!	1.3	1.3	1.3	1.3
!	!	!	!	!
!	0.014	0.012	0.010	0.010
!	0.138	0.138	0.138	0.138
!	1.440	1.440	1.440	1.440
!	!	!	!	!
!	0.224	0.224	0.224	0.224
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	0.138	0.138	0.138	0.138
!	0.216	0.233	0.209	0.209
!	21.2	11.8	0.2	!
!	1.060	1.060	1.060	1.060
!	!	!	!	!
!	4387	4387	4500	4500
!	!	!	!	!
!	!	!	!	!
!	0.030	0.030	0.030	0.030
!	5.379	5.379	5.379	5.379
!	!	!	!	!
!	!	!	!	!
!	0.1	0.1	0.1	0.1
!	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	7.0	7.0	7.0	7.0
!	!	!	!	!
!	!	!	!	!
?	?	?	?	?
!	!	!	!	!
!	!	!	!	!
?	?	?	?	?
!	!	!	!	!
!	!	!	!	!
