!	0-47	48-52	53-58	59-61	62-67	68-72	73-78	79-99	100-108
!	!	!	!	!	!	!	!	!	!
!	8.16	8.76	10.56	11.16	11.76	12.08	12.36	12.96	14.16
!	-12.5	-12.5	-12.5	-12.5	-12.5	-12.5	-12.5	-12.5	-12.1
!	1	1	1	1	1	1	1	1	1
?	?	?	?	?	?	?	?	?	?
!	53	62	68	71	74	74	74	97	109
!	!	!	!	!	!	!	!	!	!
!	2	-18	3	19	27	27	26	13	12
!	!	!	!	!	!	!	!	!	!
!	4090	4090	4090	4090	4090	4090	4090	3821	4090
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	0.017	0.017	0.017	0.017	0.017	0.017	0.017	0.017	0.017
!	0.019	0.019	0.019	0.019	0.019	0.019	0.019	!	!
!	2.850	2.850	2.850	2.850	2.850	2.850	2.850	2.801	2.801
!	4.3	4.3	4.3	4.3	4.3	4.3	4.3	3.2	4.3
!	0.150	0.150	0.150	0.150	0.150	0.150	0.150	0.152	0.152
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	0.006	0.006	0.006	0.006	0.006	0.006	0.006	!	!
!	2.309	2.309	2.309	2.309	2.180	2.180	2.180	2.210	2.210
!	!	!	!	!	!	!	!	!	!
!	0.198	0.198	0.198	0.198	0.198	0.198	0.198	0.195	0.195
!	!	!	!	!	!	!	!	!	!
!	1237	1237	1237	1237	1237	1237	1237	1237	1237
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379	5.379	5.379	5.379	0.100	5.379
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	5.4	5.4	5.4	5.4	5.4	5.4	5.4	4.7	4.7
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
