!	0-34	35-42	43-49	50-56	57-65	66-79	80-93	94-108
!	!	!	!	!	!	!	!	!
!	1.28	1.28	1.28	1.28	1.28	1.28	1.28	1.00
!	!	!	!	!	!	!	!	!
!	1	1	1	1	1	1	1	1
?	?	?	?	?	?	?	?	?
!	48	48	48	48	48	82	82	109
!	!	!	!	!	!	!	!	!
!	7	7	7	7	7	-46	-46	11
!	!	!	!	!	!	!	!	!
!	215	293	336	385	456	523	641	814
!	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	28.198	19.801	13.897	10.697	8.709	7.349	6.361	5.011
!	29.6	29.6	29.6	29.6	29.6	29.6	32.8	32.8
!	0.253	0.253	0.253	0.253	0.253	0.253	0.253	0.253
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	0.006	0.006	0.006	0.006	0.006	0.006	0.006	0.006
!	!	!	!	!	!	!	!	!
!	0.864	0.834	0.721	0.643	0.485	0.390	0.340	0.277
!	100.0	91.6	88.4	83.2	79.0	74.8	70.6	65.3
!	1.060	1.060	1.060	1.060	1.060	1.060	1.060	1.060
!	9	9	9	9	9	9	9	9
!	4725	4725	4725	4725	4725	4725	4725	4725
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
