!	0-35	36-48	49-60	61-72	73-84	85-96	97-108
!	!	!	!	!	!	!	!
!	0.60	0.28	0.28	0.28	0.28	0.28	!
!	!	!	!	!	!	!	!
!	1	1	1	1	1	1	1
?	?	?	?	?	?	?	?
!	72	72	72	72	72	71	72
!	!	!	!	!	!	!	!
!	10	10	10	10	10	10	10
!	50	50	50	50	50	50	50
!	201	201	201	201	201	201	201
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	0.528	0.506	0.485	0.466	0.680	0.580	0.417
!	1.240	1.150	1.060	0.966	0.782	0.690	0.690
!	0.095	0.090	0.085	0.085	0.080	0.080	0.073
!	100.0	100.0	100.0	100.0	100.0	100.0	100.0
!	0.253	0.253	0.253	0.253	0.253	0.253	0.253
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	4.950	4.950	3.460	2.670	2.180	1.590	0.506
!	!	!	!	!	!	!	!
!	0.083	0.079	0.066	0.062	0.050	0.044	0.037
!	!	!	!	!	!	!	!
!	28.198	28.198	28.198	28.198	28.198	28.198	28.198
!	!	!	!	!	!	!	!
!	7087	7087	7087	7087	7087	7087	7087
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	5.130	5.130	5.130	5.130	5.130	5.130	5.130
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	5.130	5.130	5.130	5.130	5.130	5.130	5.130
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	12.5	12.6	12.6	12.6	12.6	12.6	12.6
!	7.0	7.0	7.0	7.0	7.0	7.0	7.0
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
