!	0-42	43-53	54-62	63-68	69-77	78-86	87-92	93-108
!	!	!	!	!	!	!	!	!
!	1.88	1.88	1.88	1.88	2.16	1.56	0.96	2.48
!	!	!	!	!	!	!	!	!
!	1	1	1	1	1	1	1	1
?	?	?	?	?	?	?	?	?
!	66	66	66	66	84	84	84	107
!	!	!	!	!	!	!	!	!
!	50	50	50	50	-1	-1	-1	-22
!	!	!	!	!	!	!	!	!
!	599	599	599	599	599	599	599	599
!	3.3	3.3	3.3	3.3	3.3	3.3	3.3	3.3
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	28.198	28.198	28.198	28.198	19.801	28.198	28.198	28.198
!	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2
!	0.224	0.224	0.224	0.224	0.224	0.224	0.224	0.224
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	0.138	0.138	0.138	0.138	0.138	0.138	0.138	0.138
!	0.834	0.834	0.834	0.834	0.834	0.834	0.806	0.779
!	100.0	100.0	100.0	100.0	98.9	96.8	94.7	92.6
!	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864
!	!	!	!	!	!	!	!	!
!	2475	2587	2700	2925	3150	3375	3487	4050
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	4.289	4.289	4.289	4.289	4.289	4.289	4.289	4.289
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	4.289	4.289	4.289	4.289	4.289	4.289	4.289	4.289
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
