!	0-57	58-79	80-86	87-97	98-102	103-108
!	!	!	!	!	!	!
!	10.88	8.00	7.68	9.48	9.48	32.88
!	!	!	!	!	!	!
!	1	1	1	1	1	1
?	?	?	?	?	?	?
!	!	79	79	106	106	109
!	!	!	!	!	!	!
!	!	26	26	30	29	13
!	!	!	!	!	!	!
!	2970	2511	2420	2511	2779	2680
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	0.032	0.023	0.023	0.023	0.023	!
!	!	!	!	0.506	0.506	0.506
!	4.141	0.360	0.360	7.349	7.349	5.011
!	1.3	1.3	1.3	1.3	1.3	1.3
!	0.390	0.390	0.390	0.485	0.485	0.553
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	0.030	3.811	3.521	3.521	3.279	3.279
!	100.0	75.8	68.5	63.2	24.4	49.6
!	0.030	1.060	1.060	1.060	1.060	1.060
!	1191	!	!	!	!	!
!	225	1237	1237	1237	1462	1462
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010
!	4.289	4.201	4.201	5.712	5.712	5.460
!	!	!	!	!	!	!
!	-75	!	!	!	!	!
!	!	!	!	!	!	1.6
!	0.010	0.010	0.010	0.010	0.010	0.010
!	4.289	4.201	4.201	5.712	5.712	5.460
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	7.0	7.0	7.0	7.0	7.0	7.0
!	!	!	!	!	!	!
!	!	!	!	!	!	!
?	?	?	?	?	?	?
!	!	!	!	!	!	!
!	!	!	!	!	!	!
?	?	?	?	?	?	?
!	!	!	!	!	!	!
!	!	!	!	!	!	!
