!	0-88	89-92	93-96	97-99	100-104	105-108
!	!	!	!	!	!	!
!	4.56	4.40	2.60	4.00	4.00	3.80
!	!	!	!	!	!	!
!	1	1	1	1	1	1
?	?	?	?	?	?	?
!	!	!	!	!	106	106
!	!	!	!	!	!	!
!	!	!	!	!	29	29
!	!	!	!	!	!	!
!	599	599	599	599	599	599
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	28.198	32.805	32.805	32.805	32.805	10.697
!	1.3	1.3	1.3	1.3	1.3	1.3
!	0.328	0.328	0.328	0.328	0.328	0.310
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	0.970	0.932	0.932	0.897	0.932	8.709
!	18.1	19.1	25.4	21.2	17.0	49.6
!	0.864	0.864	0.864	0.864	0.864	0.864
!	!	!	!	!	!	!
!	4275	4275	4275	4275	4275	4275
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	0.436	0.436	0.436	0.436	0.436	0.436
!	5.329	5.329	5.329	5.329	5.329	5.329
!	10	10	10	10	10	10
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379	5.379	5.379
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	7.0	7.0	7.0	7.0	7.0	7.0
!	!	!	!	!	!	!
!	!	!	!	!	!	!
?	?	?	?	?	?	?
!	!	!	!	!	!	!
!	!	!	!	!	!	!
?	?	?	?	?	?	?
!	!	!	!	!	!	!
!	!	!	!	!	!	!
