!	0-67	68-79	80-127
!	!	!	!
!	2.80	1.20	1.20
!	-43.0	-43.0	-43.0
!	1	1	1
?	?	?	?
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	0.200	0.200	0.200
!	!	!	!
!	!	!	!
!	!	!	!
!	2.380	2.380	2.380
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	0.010	0.010	0.010
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	0.010	0.010	0.010
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	60.0	60.0	60.0
!	!	!	!
!	!	!	!
?	?	?	?
!	!	!	!
!	!	!	!
?	?	?	?
!	!	!	!
!	!	!	!
