!	0-43	44-53	54-56	57-62	63-65	66-69	70-73	74-83	84-96	97-104	105-108
!	!	!	!	!	!	!	!	!	!	!	!
!	2.40	2.40	2.40	2.40	2.40	2.40	2.40	2.40	2.40	2.40	2.68
!	!	!	!	!	!	!	!	!	!	!	!
!	1	1	1	1	1	1	1	1	1	1	1
?	?	?	?	?	?	?	?	?	?	?	?
!	61	61	65	70	74	78	82	86	86	107	107
!	!	!	!	!	!	!	!	!	!	!	!
!	13	13	-15	-7	!	-14	-7	24	24	-21	-21
!	!	!	!	!	!	!	!	!	!	!	!
!	1110	1110	1110	1110	1110	1110	1110	1110	1110	1110	1110
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	0.138	0.138	0.138	0.138	0.138	0.138	0.138	0.138	0.138	0.138	0.138
!	19.801	19.801	13.897	13.897	10.697	10.697	10.697	10.697	10.697	10.697	10.697
!	29.6	29.6	29.6	29.6	29.6	29.6	29.6	29.6	29.6	29.6	29.6
!	1.210	1.210	1.210	1.210	1.210	1.210	1.210	1.210	1.210	1.210	1.210
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.721	0.721	0.721
!	100.0	100.0	100.0	89.5	80.0	75.8	71.6	67.4	63.2	59.0	54.8
!	7.349	7.349	7.349	7.349	7.349	7.349	7.349	7.349	7.349	7.349	7.349
!	!	!	!	!	!	!	!	!	!	!	!
!	3937	3937	3937	3937	3937	3937	3937	3937	3825	3712	3487
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
