!	0-56	57-68	69-80	81-94	95-108
!	!	!	!	!	!
!	5.20	5.20	5.20	4.88	4.88
!	-1.9	-1.9	-1.9	-1.9	-1.9
!	1	1	1	1	1
?	?	?	?	?	?
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	3080	3080	3080	3080	3080
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	0.654	0.654	0.654	0.643	0.654
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	0.006	0.006	0.006	!	0.006
!	11.699	11.699	11.699	10.697	11.699
!	37.0	37.0	37.0	37.0	37.0
!	1.040	1.040	1.040	1.060	1.040
!	!	!	!	!	!
!	1012	1012	1012	1012	1012
!	!	!	!	!	!
!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010
!	0.672	0.672	0.672	0.672	0.672
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010
!	0.672	0.672	0.672	0.672	0.672
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	7.8	7.8	7.8	7.8	7.8
!	!	!	!	!	!
!	!	!	!	!	!
?	?	?	?	?	?
!	!	!	!	!	!
!	!	!	!	!	!
?	?	?	?	?	?
!	!	!	!	!	!
!	!	!	!	!	!
