!	0-61	62-73	74-92	93-108
!	!	!	!	!
!	3.48	3.48	3.48	3.48
!	-7.4	-7.4	-7.4	-7.4
!	1	1	1	1
?	?	?	?	?
!	67	78	93	112
!	!	!	!	!
!	-3	-27	33	33
!	!	!	!	!
!	355	415	501	501
!	1.3	1.3	1.3	1.3
!	!	!	!	!
!	0.161	0.161	0.161	0.161
!	0.414	0.414	0.414	0.414
!	24.001	24.001	24.001	24.001
!	6.6	6.6	6.6	6.6
!	1.940	1.940	1.940	1.940
!	!	!	!	!
!	-40	-40	-40	-40
!	0.609	0.522	0.512	0.456
!	11.498	9.372	8.639	8.589
!	0.782	0.782	0.782	0.690
!	28.198	28.198	28.198	28.198
!	!	!	!	!
!	1.860	1.860	1.860	1.860
!	!	!	!	!
!	1912	1912	1912	1912
!	!	!	!	!
!	!	!	!	!
!	0.010	0.010	0.010	0.010
!	0.168	0.100	0.100	0.100
!	!	!	!	!
!	3543	3543	3543	3543
!	!	!	!	!
!	0.010	0.010	0.010	0.010
!	0.100	0.100	0.100	0.100
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	7.0	7.0	7.0	7.0
!	!	!	!	!
!	!	!	!	!
?	?	?	?	?
!	!	!	!	!
!	!	!	!	!
?	?	?	?	?
!	!	!	!	!
!	!	!	!	!
