!	0-60	61-66	67-70	71-75	76-80	81-85	86-88	89-96	97-108
!	!	!	!	!	!	!	!	!	!
!	3.60	3.60	3.60	3.28	3.80	2.28	0.84	1.20	1.40
!	0.4	0.4	0.4	0.4	!	0.4	0.4	!	!
!	1	1	1	1	1	1	1	1	1
?	?	?	?	?	?	?	?	?	?
!	70	74	79	84	89	95	98	98	109
!	!	!	!	!	!	!	!	!	!
!	-9	!	-5	-3	-29	-23	22	24	13
!	!	!	!	!	!	!	!	!	!
!	3651	3651	3651	3651	3651	3651	4090	4090	4090
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	0.015	0.022	0.045	0.010	0.025	0.021	0.022	0.023	0.028
!	0.414	0.414	0.414	0.414	0.414	0.506	0.414	0.414	0.414
!	28.198	28.198	28.198	28.198	28.198	28.198	28.198	28.198	28.198
!	1.3	1.3	1.3	0.2	0.2	0.2	0.2	0.2	0.2
!	0.270	0.270	0.270	0.270	0.270	0.270	0.270	0.270	0.270
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	4.529	4.529	4.141	4.141	3.521	3.070	2.320	2.210	2.110
!	100.0	100.0	100.0	100.0	100.0	97.9	90.5	86.3	72.7
!	0.449	0.449	1.060	1.060	1.060	1.060	1.060	1.060	1.060
!	!	!	!	!	!	!	!	!	!
!	1914	1914	1914	1914	1914	1914	1914	1914	1914
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	0.375	0.375	0.375	0.375	0.375	0.375	0.375	0.375	0.375
!	5.171	5.171	5.171	5.171	5.159	5.171	5.171	5.171	5.210
!	10	10	10	10	10	10	10	10	10
!	!	!	!	!	!	!	!	!	!
!	0.3	0.3	0.1	0.3	0.3	0.3	0.1	0.3	0.3
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	5.712	5.712	5.712	5.712	5.712	5.712	5.712	5.712	5.712
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
