!	0-62	63-66	67-70	71-75	76	77-96	97-108
!	!	!	!	!	!	!	!
!	2.28	2.60	2.28	2.00	2.28	1.40	6.20
!	!	!	!	!	!	!	!
!	1	1	1	1	1	1	1
?	?	?	?	?	?	?	?
!	!	!	!	83	83	!	107
!	!	!	!	!	!	!	!
!	!	!	!	16	16	!	-21
!	!	!	!	!	!	!	!
!	1400	1400	1400	1400	1400	1400	1610
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	0.138	0.138	0.138	0.138	0.138	0.138	!
!	7.349	7.349	7.349	7.349	7.349	7.349	7.349
!	1.3	1.3	1.3	1.3	1.3	1.3	1.3
!	0.205	0.205	0.205	0.205	0.205	0.205	0.205
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	2.320	2.320	2.320	2.320	2.320	2.320	2.320
!	100.0	100.0	100.0	100.0	100.0	89.5	81.1
!	1.060	1.060	1.060	1.060	1.060	1.060	1.060
!	!	!	!	!	!	!	!
!	2250	2250	2250	2250	2137	2250	2250
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	0.555	0.555	0.555	0.555	0.555	0.555	0.555
!	5.189	5.189	5.189	4.621	5.189	5.189	5.189
!	10	10	10	10	10	10	10
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	4.621	4.621	4.621	4.621	4.621	4.621	4.621
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	7.0	7.0	7.0	7.0	7.0	7.0	7.0
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
