!	0-52	53-59	60-64	65-117
!	!	!	!	!
!	3.60	2.08	1.20	!
!	10.0	10.0	10.0	10.0
!	1	1	1	1
?	?	?	?	?
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	7999	7999	7999	7999
!	!	!	!	!
!	!	!	!	!
!	!	0.006	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	1.370	1.370	1.370	1.370
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	0.001	0.001	0.001	0.001
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	0.001
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	0.010	0.010	0.010	0.010
!	0.100	0.100	0.100	0.100
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	23.0	23.0	23.0	23.0
!	!	!	!	!
!	!	!	!	!
?	?	?	?	?
!	!	!	!	!
!	!	!	!	!
?	?	?	?	?
!	!	!	!	!
!	!	!	!	!
