!	61-89	90-100
!	!	!
!	7.72	7.72
!	!	!
!	1	1
?	?	?
!	95	95
!	!	!
!	10	10
!	!	!
!	842	842
!	!	!
!	!	!
!	!	!
!	!	!
!	5.611	5.611
!	47.5	47.5
!	3.279	3.279
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	0.794	0.794
!	10.5	10.5
!	1.060	1.060
!	!	!
!	3487	3487
!	!	!
!	!	!
!	0.010	0.010
!	5.379	5.379
!	!	!
!	!	!
!	!	!
!	0.010	0.010
!	5.379	5.379
!	!	!
!	!	!
!	!	!
!	7.0	7.0
!	!	!
!	!	!
?	?	?
!	!	!
!	!	!
?	?	?
!	!	!
!	!	!
