!	0-38	39-50	51-63	64-75	76-82	83-108
!	!	!	!	!	!	!
!	0.60	0.68	0.68	0.52	0.40	1.68
!	!	!	!	!	!	!
!	1	1	1	1	1	1
?	?	?	?	?	?	?
!	50	56	56	88	88	!
!	!	!	!	!	!	!
!	30	32	32	-46	-46	!
!	!	!	!	!	!	!
!	710	710	641	577	579	540
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	0.138	0.138	0.138	0.138	0.138	0.138
!	39.993	31.396	21.996	17.000	17.000	11.699
!	99.0	99.0	99.0	100.0	100.0	99.0
!	0.178	0.178	0.178	0.178	0.178	0.178
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	9.508	5.290	3.780	2.500	2.099	2.000
!	100.0	100.0	93.8	94.7	94.3	79.5
!	1.060	1.060	1.060	1.060	1.060	1.060
!	!	!	!	!	!	!
!	3437	3487	3412	3452	2800	3587
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	0.024	0.010	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379	5.379	5.379
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379	0.100	5.379
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	3.1	3.1	3.1	3.1	3.1	3.1
!	!	!	!	!	!	!
!	!	!	!	!	!	!
?	?	?	?	?	?	?
!	!	!	!	!	!	!
!	!	!	!	!	!	!
?	?	?	?	?	?	?
!	!	!	!	!	!	!
!	!	!	!	!	!	!
