!	0-33	34-40	41-44	45-53	54-61	62-67	68-72	73-96	97-108
!	!	!	!	!	!	!	!	!	!
!	8.08	6.88	6.28	6.28	9.28	9.28	9.28	9.88	9.88
!	-10.0	-10.0	-9.6	-10.0	-10.0	-10.0	-10.0	-10.0	-10.0
!	1	1	1	1	1	1	1	1	1
?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	75	75	!	107	107
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	30	30	!	-21	-21
!	!	!	!	!	!	!	!	!	!
!	2871	2871	2871	2871	1610	1610	1610	3080	3180
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	0.243	0.152	0.076	0.030	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	19.801	19.801	19.801	19.801	19.801	19.801	19.801	19.801	19.801
!	!	!	!	!	!	!	!	!	!
!	0.322	0.322	0.322	0.322	0.322	0.322	0.322	0.322	0.322
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	0.006	0.061	0.061
!	!	!	!	!	!	!	!	!	!
!	2.570	2.570	2.570	2.570	0.322	0.377	0.377	2.570	2.570
!	100.0	100.0	100.0	100.0	100.0	100.0	82.1	100.0	100.0
!	1.060	1.060	1.060	1.060	1.060	1.060	1.060	1.060	1.060
!	!	!	!	!	!	!	!	!	!
!	225	225	225	225	675	675	675	225	225
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.035	0.035	0.035	0.035	0.035
!	4.289	4.289	4.289	4.289	5.130	5.130	5.130	5.130	5.130
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	4.289	4.289	4.289	4.289	5.130	5.130	5.130	5.130	5.130
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	17.0	17.0	17.0	17.0	17.0	17.0	17.0	17.0	17.0
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
