!	0-55	56-67	68-79	80-116
!	!	!	!	!
!	7.60	7.60	7.60	7.60
!	50.0	50.0	50.0	50.0
!	1	1	1	1
?	?	?	?	?
!	57	69	80	92
!	!	!	!	!
!	23	-8	-42	20
!	!	!	!	!
!	19901	19901	19901	19901
!	2.0	2.0	2.0	2.0
!	0.100	0.100	0.100	0.100
!	0.100	0.100	0.100	0.100
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	4.000	4.000	4.000	4.000
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	0.150	0.150	0.150	0.150
!	!	!	!	!
!	100.0	100.0	100.0	100.0
!	!	!	!	!
!	1200	1200	1200	1200
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	0.010	0.010	0.010	0.010
!	4.909	4.909	4.909	4.909
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	0.010	0.010	0.010	0.010
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	25.0	25.0	25.0	25.0
!	40.0	40.0	40.0	40.0
!	!	!	!	!
!	!	!	!	!
?	?	?	?	?
!	!	!	!	!
!	!	!	!	!
?	?	?	?	?
!	!	!	!	!
!	!	!	!	!
