!	0-55	56-63	64-69	70-76	77-82	83-87	88-100	101-108
!	!	!	!	!	!	!	!	!
!	0.80	0.80	0.80	0.80	0.80	1.08	0.80	0.48
!	!	!	!	!	!	!	!	!
!	1	1	1	1	1	1	1	1
?	?	?	?	?	?	?	?	?
!	69	69	75	75	75	75	101	109
!	!	!	!	!	!	!	!	!
!	16	16	7	7	7	7	27	13
!	!	!	!	!	!	!	!	!
!	1840	1840	1840	1840	1840	1840	1720	1670
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	0.138	0.138	0.138	0.138	0.138	0.138	0.138	!
!	19.801	8.709	6.361	5.011	4.141	3.521	2.880	2.570
!	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
!	0.820	0.820	0.820	0.820	0.820	0.820	0.820	0.611
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	0.138	0.138	0.138	0.138	0.138	0.138	!	!
!	0.485	0.449	0.432	0.449	0.390	0.360	0.377	0.377
!	100.0	100.0	96.8	87.4	82.1	76.9	72.7	69.5
!	2.020	2.020	2.020	2.020	2.020	2.020	2.020	2.020
!	!	!	!	!	!	!	!	!
!	1800	1800	1800	1800	1800	1800	1800	1800
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
