!	0-41	42-54	55-66	67-78	79-90	91-100	101-108
!	!	!	!	!	!	!	!
!	7.08	7.08	7.08	7.08	6.84	5.92	5.28
!	!	!	!	!	!	!	!
!	1	1	1	1	1	1	1
?	?	?	?	?	?	?	?
!	36	48	!	72	84	96	109
!	!	!	!	!	!	!	!
!	6	6	3	3	-1	2	17
!	!	!	!	!	!	!	!
!	2779	2871	2970	3080	3080	3180	3290
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	13.897	13.897	13.897	13.897	13.897	13.897	13.897
!	3.4	3.4	3.4	3.4	3.4	3.4	3.4
!	0.385	0.385	0.385	0.385	0.385	0.385	0.385
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	0.107	0.107	0.107	0.107	0.107	0.107	0.107
!	100.0	100.0	100.0	100.0	100.0	100.0	100.0
!	0.127	0.127	0.127	0.127	0.127	0.127	0.127
!	28	28	19	19	19	19	19
!	787	787	787	787	787	787	787
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379	5.379	5.379	5.379
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379	5.379	5.379	5.379
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	26.6	26.6	26.6	26.6	26.6	26.6	26.6
!	7.0	7.0	7.0	7.0	7.0	7.0	7.0
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
