!	0-55	56-58	59-60	61-64	65-68	69-72	73-76	77-80	81-84	85-96	97-105	106-108
!	!	!	!	!	!	!	!	!	!	!	!	!
!	9.44	9.12	9.12	8.84	8.52	8.84	8.84	8.84	8.84	8.24	8.24	8.52
!	!	!	!	!	!	!	!	!	!	!	!	!
!	1	1	1	1	1	1	1	1	1	1	1	1
?	?	?	?	?	?	?	?	?	?	?	?	?
!	66	66	70	78	78	82	85	89	93	93	93	109
!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	10	15	15	29	-31	-28	-1	-1	-1	13
!	!	!	!	!	!	!	!	!	!	!	!	!
!	2340	2340	2340	2340	2340	2340	2340	2340	2340	2340	2340	2340
!	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	1.6	3.0	3.0
!	!	!	!	!	!	!	!	!	!	!	!	!
!	0.031	0.030	0.031	0.030	0.030	0.030	0.030	0.030	0.030	0.028	0.030	0.027
!	!	!	!	!	!	!	!	!	!	!	!	!
!	1.440	1.280	1.280	1.280	1.280	1.280	1.280	1.280	1.280	1.360	1.280	1.280
!	18.1	18.1	18.1	18.1	18.1	18.1	18.1	18.1	20.2	18.1	18.1	18.1
!	0.277	0.277	0.277	0.277	0.277	0.277	0.243	0.277	0.277	0.277	0.277	0.277
!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!
!	0.932	0.932	0.932	0.932	0.932	0.932	0.932	0.932	0.932	0.932	0.932	0.932
!	7.6	7.6	7.6	7.6	7.6	7.6	7.6	7.6	7.6	7.6	7.6	7.6
!	1.060	1.060	1.060	1.060	1.060	1.060	1.060	1.060	1.060	1.060	1.060	1.060
!	!	!	!	!	!	!	!	!	!	!	!	!
!	225	225	225	225	225	225	225	225	225	225	225	225
!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379
!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379
!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!
!	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0
!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!
