!	0-56	57-68	69-80	81-91	92-105	106-108
!	!	!	!	!	!	!
!	15.68	16.60	18.08	21.08	22.28	22.28
!	4.3	4.3	4.3	4.3	4.3	4.3
!	1	1	1	1	1	1
?	?	?	?	?	?	?
!	97	97	97	97	118	118
!	!	!	!	!	!	!
!	11	12	12	12	29	29
!	!	!	!	!	!	!
!	5130	5130	5130	5130	5130	5130
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	0.043	0.040	0.040	0.038	0.036	0.032
!	!	!	!	!	!	!
!	1.280	1.280	1.280	1.280	1.280	1.280
!	1.3	1.3	1.3	1.3	1.3	1.3
!	0.721	0.721	0.721	0.721	0.721	0.721
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	1.220	1.220	1.220	1.220	1.220	1.220
!	100.0	100.0	100.0	100.0	100.0	100.0
!	1.060	1.060	1.060	1.060	1.060	1.060
!	!	!	!	!	!	!
!	450	450	450	450	450	450
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010
!	0.100	0.100	0.100	0.100	0.100	1.510
!	9	9	9	9	9	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010
!	1.510	1.510	1.510	1.510	1.510	0.100
!	!	!	!	!	!	9
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	7.0	7.0	7.0	7.0	7.0	7.0
!	!	!	!	!	!	!
!	!	!	!	!	!	!
?	?	?	?	?	?	?
!	!	!	!	!	!	!
!	!	!	!	!	!	!
?	?	?	?	?	?	?
!	!	!	!	!	!	!
!	!	!	!	!	!	!
