!	0-59	0-61	60-73	62-73	74-92	74-85	86-92	93-112	93-112
!	!	!	!	!	!	!	!	!	!
!	4.80	4.80	4.80	4.80	4.80	2.68	3.28	4.48	3.00
!	-4.2	3.5	-4.2	3.5	-3.5	3.5	3.5	-5.0	3.5
!	1	1	1	1	1	1	1	1	1
?	?	?	?	?	?	?	?	?	?
!	67	67	75	75	87	87	87	106	106
!	!	!	!	!	!	!	!	!	!
!	-3	1	14	18	14	18	18	2	6
!	!	!	!	!	!	!	!	!	!
!	787	579	871	579	1106	579	579	1453	620
!	!	2.5	!	2.5	!	2.5	2.5	!	2.5
!	!	!	!	!	!	!	!	!	!
!	0.014	0.001	0.014	0.001	0.014	0.001	0.001	0.014	0.001
!	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
!	19.790	19.790	19.790	19.790	19.790	19.790	19.790	19.790	19.790
!	1.3	1.3	1.3	1.3	1.3	1.3	1.3	1.3	1.3
!	1.285	1.218	1.285	1.218	1.285	1.218	1.218	1.285	1.218
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	0.001	0.013	0.001	0.013	0.001	0.013	0.013	0.001	0.012
!	!	!	!	!	!	!	!	!	!
!	0.027	0.806	0.027	0.806	0.027	0.806	0.806	0.027	0.806
!	100.0	74.8	100.0	72.7	100.0	64.3	62.2	100.0	58.0
!	0.026	0.932	0.026	0.932	0.026	0.932	0.932	0.026	0.932
!	-612	!	-512	!	-412	!	!	-312	!
!	562	4162	450	4162	562	4162	3825	562	4162
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	0.841	!	0.841	!	0.841	!	!	0.841
!	5.379	0.084	5.379	0.084	5.379	0.084	5.379	5.379	0.084
!	!	!	!	!	!	!	!	!	!
!	!	3093	!	3093	!	3093	!	!	3093
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	5.379	5.379	5.379	5.379	5.379	5.379	0.001	5.379	5.379
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	12.5	!	12.5	!	12.5	12.5	!	12.5
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?
!	0	0	0	0	0	0	!	0	0
!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
