!	0-57	58-85	86-95	86-95	96-102	96-102	103-108	103-108
!	!	!	!	!	!	!	!	!
!	5.68	2.08	5.68	7.48	6.00	7.80	11.08	7.20
!	!	!	!	!	!	!	!	!
!	1	1	1	1	1	1	1	1
?	?	?	?	?	?	?	?	?
!	53	78	106	106	106	106	109	109
!	!	!	!	!	!	!	!	!
!	-47	-47	27	31	28	30	14	12
!	!	!	!	!	!	!	!	!
!	599	599	599	599	599	599	599	599
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	0.001	0.001	0.010	0.009	0.008	0.009	0.010	0.010
!	0.138	0.230	0.230	0.138	0.138	0.230	0.230	0.230
!	8.709	5.014	5.014	5.608	5.014	5.014	5.014	5.014
!	0.2	0.2	0.2	0.2	0.2	0.0	0.0	0.2
!	0.553	0.553	0.553	0.553	0.553	0.553	0.553	0.553
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
!	0.138	!	0.138	!	!	!	!	!
!	3.525	3.525	3.279	2.718	3.279	2.570	2.570	3.068
!	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
!	1.056	1.056	1.056	1.056	1.056	1.056	1.056	1.056
!	!	!	!	!	!	!	!	!
!	4275	4275	4275	4275	4275	4275	4275	4275
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379
!	!	!	!	!	!	!	!	!
!	!	!	112	!	112	!	!	112
!	!	!	!	1.6	!	1.6	1.6	!
!	!	!	!	!	!	!	!	!
!	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	8.6	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?
!	0	0	0	0	0	0	0	0
!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
