!	0-42	0-42	43-54	43-54	55-65	55-65	66-77	66-77	78-86	78-86	87-97	87-97	98-127	98-127
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	3.28	3.28	3.28	3.28	3.28	3.28	3.28	3.28	3.28	3.28	3.28	3.28	4.80	4.80
!	3.5	-2.7	3.5	-2.7	3.5	-2.7	3.5	-2.7	3.5	-2.7	3.5	-2.7	3.5	-2.7
!	1	1	1	1	1	1	1	1	1	1	1	1	1	1
?	?	?	?	?	?	?	?	?	?	?	?	?	?	?
!	40	40	52	52	64	64	74	74	74	74	94	94	109	109
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	0	4	3	7	3	7	11	15	11	15	-47	-43	12	15
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	579	579	579	579	579	579	599	579	620	579	599	579	620	579
!	4.5	3.7	4.5	3.7	4.5	3.7	4.6	3.7	4.5	3.7	4.5	3.7	4.5	3.7
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.006	0.006
!	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
!	32.767	10.685	10.685	10.685	10.685	10.685	10.685	10.685	10.685	10.685	10.685	10.685	10.685	10.685
!	8.0	9.7	8.0	9.7	8.0	9.7	8.0	9.7	8.0	9.7	8.0	9.7	8.0	9.7
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	0.754	1.558	0.754	1.558	0.754	1.558	0.754	1.558	0.754	1.558	0.754	1.558	0.754	1.558
!	100.0	100.0	88.4	87.4	83.2	81.1	76.9	75.8	70.6	70.6	65.3	66.4	61.1	62.2
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	4050	4050	3937	4050	3937	4050	3937	4050	3937	4050	4050	4050	4050	4050
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?	?	?	?	?	?
!	0	0	0	0	0	0	0	0	0	0	0	0	0	0
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
