!	0-55	56-59	60-67	68-79	80-96	97-100	101-108
!	!	!	!	!	!	!	!
!	0.28	1.48	0.88	0.88	0.88	0.28	0.60
!	!	!	!	!	!	!	!
!	1	1	1	1	1	1	1
?	?	?	?	?	?	?	?
!	61	66	71	77	77	101	109
!	!	!	!	!	!	!	!
!	-42	-43	-42	-28	-28	27	13
!	!	!	!	!	!	!	!
!	3524	3524	3524	3524	3524	1453	1453
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	0.001	0.001	0.001	0.001	0.001	0.001	0.001
!	0.138	0.138	0.138	0.001	0.138	0.138	0.138
!	7.353	4.534	4.139	3.525	3.068	2.883	2.718
!	100.0	100.0	100.0	100.0	100.0	100.0	100.0
!	1.056	1.056	1.056	1.056	1.056	1.056	1.056
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	0.006	0.001	0.001	0.001	0.006	0.001	0.001
!	!	!	!	!	!	!	!
!	5.014	3.806	2.570	2.883	2.438	0.127	0.122
!	100.0	100.0	55.9	49.6	49.6	25.4	25.4
!	1.056	1.056	1.056	1.056	1.056	1.056	1.056
!	!	!	!	!	!	!	!
!	1350	1350	1350	1350	1350	1575	1575
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	5.379	5.379	5.379	5.379	5.379	5.379	5.379
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	5.379	5.379	5.379	5.379	5.379	5.379	5.379
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?
!	0	0	0	0	0	0	0
!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
