!	0-41	42-54	55-66	67-78	79-89	90-100	101-108
!	!	!	!	!	!	!	!
4.00	!	!	!	!	!	!	!
-25.0	!	!	!	!	!	!	!
!	1	1	1	1	1	1	1
?	?	?	?	?	?	?	?
!	36	48	60	72	84	96	109
!	!	!	!	!	!	!	!
!	1	1	-2	-1	-3	-2	15
!	!	!	!	!	!	!	!
!	2776	2872	2972	3075	3075	3182	3292
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	0.001	0.001	0.001	0.001	0.001	0.001	0.001
0.010	!	!	!	!	!	!	!
0.500	!	!	!	!	!	!	!
100.0	!	!	!	!	!	!	!
!	0.485	0.485	0.485	0.485	0.485	0.485	0.485
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	0.001	0.001	0.001	0.001	0.001	0.001	0.001
!	!	!	!	!	!	!	!
!	0.127	0.127	0.127	0.127	0.127	0.127	0.127
!	100.0	100.0	100.0	100.0	100.0	100.0	100.0
!	0.127	0.127	0.127	0.127	0.127	0.127	0.127
!	28	28	19	19	19	19	19
!	787	787	787	787	787	787	787
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	5.379	5.379	5.379	5.379	5.379	5.379	5.379
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	5.379	5.379	5.379	5.379	5.379	5.379	5.379
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	26.6	26.6	26.6	26.6	26.6	26.6	26.6
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?
!	0	0	0	0	0	0	0
!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
