!	0-103	0-103	0-103	0-103	0-103	0-103	0-103	0-103	0-103	0-103	104-127
!	0-58	59-64	65-71	72-77	78-84	85-92	93-99	100-106	107-112	113-127	!
-2.00	!	!	!	!	!	!	!	!	!	!	10.80
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	0.080
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	1.250	1.250	1.250	1.250	1.250	1.250	1.250	1.250	1.250	1.250	0.200
!	!	!	!	!	!	!	!	!	!	!	96.0
!	1.250	1.250	1.250	1.250	1.250	1.250	1.250	1.250	1.250	1.250	0.200
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	100.0
!	!	!	!	!	!	!	!	!	!	!	0.010
!	!	!	!	!	!	!	!	!	!	!	!
!	-2000	-1800	-1600	-1400	-1200	-1000	-800	-600	-400	!	970
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
5.0	!	!	!	!	!	!	!	!	!	!	!
