!	!	0-50	51-63	64-76	77-89	90-108
!	!	!	!	!	!	!
!	4.80	4.00	4.00	2.80	!	0.80
!	!	!	!	!	!	!
!	-12	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	0.200	0.200	0.200	0.200	0.200
!	!	!	!	!	!	!
0.010	!	!	!	!	!	!
8.000	4.000	!	!	!	!	!
0.010	!	!	!	!	!	!
29.995	50.011	!	!	!	!	!
16.0	96.0	!	!	!	!	!
0.010	50.011	59.991	59.991	59.991	59.991	59.991
!	!	!	!	!	!	!
!	!	!	!	!	!	!
0.010	!	!	!	!	!	!
0.010	!	!	!	!	!	!
0.010	!	!	!	!	!	!
0.010	!	!	!	!	!	!
!	!	!	!	!	!	!
100.021	!	!	!	!	!	!
!	!	!	!	!	!	!
!	500	!	1250	2000	2250	3000
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
0.610	!	!	!	!	!	!
!	!	!	!	!	!	!
12.0	32.0	!	!	!	!	!
7.0	32.0	!	!	!	!	!
