!	!	!	!	!	100-127
!	0-86	!	87-106	107-127	!
2.00	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	-17	!	!	!
!	!	!	!	!	!
!	0.100	2.500	0.200	!	0.250
!	!	!	!	!	!
!	!	!	!	!	!
!	4.000	6.502	4.000	4.000	!
0.010	!	!	!	!	!
!	!	!	!	!	3.559
!	!	!	!	!	96.0
0.200	!	!	!	!	0.080
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	3.000	!	!	!
!	!	!	!	!	100.0
!	!	!	!	!	0.010
!	!	!	!	!	!
1000	!	5500	!	!	4545
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
7.0	!	!	!	!	!
5.0	!	!	!	!	!
