!	!
!	!
!	-2.40
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	3.500
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	14.0
