!	!	!	!	!	!	!	!	!	!	!
!	0-63	0-51	52-65	64-95	66-78	79-89	90-100	96-127	101-113	114-127
-0.40	!	!	!	!	!	!	!	!	!	!
-15.0	!	15.0	15.0	!	15.0	15.0	15.0	!	15.0	15.0
!	!	!	!	!	!	!	!	!	!	!
!	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	0.600	1.100	0.900	0.400	0.790	0.680	0.560	0.200	0.460	0.350
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
1.500	1.140	1.200	1.000	1.040	0.980	0.960	0.940	0.940	0.920	0.900
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
0.600	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
0.600	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
14.0	!	!	!	!	!	!	!	!	!	!
