!	0-105	0-47	48-58	59-65	66-74	75-82	83-89	90-127
!	!	!	!	!	!	!	!	!
-0.40	4.20	!	!	!	!	!	!	!
10.0	-10.0	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	4	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	0.800	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
1.300	1.000	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	34	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	1.000	0.500	0.500	0.500	0.400	0.400	0.400	0.400
!	0.010	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
29.995	2.000	!	!	!	!	!	21.996	14.998
!	!	!	!	!	!	!	!	!
-2000	-6000	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	100.021	!	!	!	!	!	!	!
!	0.610	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	0.610	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
7.0	!	!	!	!	!	!	!	!
