!	!	!
!	!	!
5.60	!	!
!	!	!
!	!	!
!	-4	4
!	!	!
!	!	!
!	!	8.0
!	!	!
!	!	0.300
!	!	!
!	!	!
!	!	!
0.700	!	!
!	!	!
!	!	!
!	!	!
!	0.010	0.010
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	600
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
3.0	!	!
5.0	!	!
