!	!	!
!	!	!
!	8.00	4.00
!	!	!
!	!	-7
!	!	-15
!	!	!
!	!	!
!	!	18.0
!	!	0.010
0.910	!	0.010
!	!	0.010
!	!	75.018
!	!	96.0
!	!	29.995
!	!	!
!	!	!
!	!	0.010
!	!	0.010
!	!	0.010
!	!	0.010
!	!	!
!	!	0.010
!	!	!
!	!	7200
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
0.600	!	!
!	!	!
24.0	50.0	!
25.0	!	50.0
