!	!	!	!	!	!	!	!	!
!	0-66	0-66	67-88	67-88	89-108	89-108	109-127	109-127
13.40	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	-3	3	-3	3	-3	3	-3	3
!	!	!	!	!	!	!	!	!
!	0.160	0.160	0.170	0.170	0.180	0.180	0.190	0.190
!	5.0	!	5.0	!	5.0	!	5.0	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
12.000	!	!	!	!	!	!	!	!
5.0	!	!	!	!	!	!	!	!
0.300	!	0.150	!	0.150	!	0.150	!	0.150
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
0.010	!	!	!	!	!	!	!	!
0.010	!	!	!	!	!	!	!	!
0.010	!	!	!	!	!	!	!	!
65.006	!	!	!	!	!	!	!	!
100.0	!	!	!	!	!	!	!	!
65.006	!	!	!	!	!	!	!	!
!	-15	!	-25	!	-35	!	-45	!
!	1000	1000	1250	1250	1500	1500	2000	2000
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
0.600	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
0.600	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
21.0	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
