!	!	!
!	!	!
6.80	!	!
!	10.0	-10.0
!	!	!
!	-2	2
!	!	!
!	!	0.800
!	!	!
0.010	!	!
0.010	!	0.300
0.010	!	!
0.010	!	!
!	!	!
1.430	!	!
!	!	!
!	!	!
0.010	!	!
0.010	!	!
0.010	!	!
0.010	!	0.500
!	100.0	100.0
0.010	!	!
!	-200	!
!	!	2298
!	!	!
!	!	!
!	!	!
0.610	!	!
!	!	!
!	!	!
!	!	!
0.010	!	!
0.700	!	!
20	!	!
5.0	!	!
5.0	!	!
