!	!	!	!	!	!	!	!	!	!	!	!	73-127
!	0-60	61-74	61-74	75-87	75-87	88-100	88-100	101-113	101-113	114-127	114-127	!
!	!	11.20	2.00	8.40	4.00	5.60	6.00	2.80	8.00	!	10.00	8.00
!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	0
-23	!	!	!	!	!	!	!	!	!	!	!	3
!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	2.140
!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	0.010
!	!	!	!	!	!	!	!	!	!	!	!	0.010
!	!	!	!	!	!	!	!	!	!	!	!	0.010
0.700	!	!	!	!	!	!	!	!	!	!	!	4.000
!	!	!	!	!	!	!	!	!	!	!	!	100.0
!	!	!	!	!	!	!	!	!	!	!	!	0.200
!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	0.010
!	!	!	!	!	!	!	!	!	!	!	!	0.010
!	!	!	!	!	!	!	!	!	!	!	!	0.010
!	!	!	!	!	!	!	!	!	!	!	!	0.030
!	!	!	!	!	!	!	!	!	!	!	!	85.8
!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!
!	1800	1500	2500	2500	3500	3500	4500	4500	5500	5500	6500	2500
!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!
5.0	!	!	!	!	!	!	!	!	!	!	!	!
3.0	!	!	!	!	!	!	!	!	!	!	!	!
