!	!	!	!
!	!	!	!
!	10.00	10.00	6.00
!	-30.0	30.0	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	0.250
!	!	!	!
!	0.010	!	100.021
!	0.080	0.080	0.010
!	0.010	0.010	0.010
!	!	!	0.440
!	!	!	7.0
!	3.000	2.000	2.000
!	!	!	!
!	!	!	!
!	0.010	1.600	0.010
!	1.000	1.000	13.478
!	!	!	0.010
!	!	!	3.559
!	-100.0	-100.0	!
!	0.200	0.060	2.000
!	!	!	!
!	-4443	-4443	!
!	!	!	!
!	!	!	!
!	!	!	!
0.600	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
0.600	!	!	!
!	!	!	!
3.5	!	!	21.0
35.0	!	!	75.0
