!	!	!	!	!	!	!	!	!	!	!
!	0-63	0-51	52-65	64-95	66-78	79-89	90-100	96-127	101-113	114-127
-0.40	!	!	!	!	!	!	!	!	!	!
-15.0	!	15.0	15.0	!	15.0	15.0	15.0	!	15.0	15.0
!	!	!	!	!	!	!	!	!	!	!
!	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	0.400	0.900	0.700	0.240	0.500	0.350	0.270	0.090	0.140	0.010
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
1.500	0.950	0.900	0.820	0.850	0.770	0.740	0.730	0.750	0.720	0.710
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
0.600	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
0.600	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
21.0	!	!	!	!	!	!	!	!	!	!
