!	!
!	!
!	5.20
!	!
!	!
!	!
!	!
!	9.998
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	-36.0
!	!
!	!
!	!
!	!
!	!
!	!
!	0.850
!	!
!	!
!	!
!	!
!	0.850
!	!
!	22.0
!	3.0
