!	!	!	!
!	0-81	82-106	107-127
-0.80	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	0.030	0.050	0.050
!	!	!	!
0.010	!	!	!
0.010	0.300	0.150	!
0.010	!	!	!
0.010	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
0.010	!	!	!
0.010	!	!	!
0.010	2.850	2.850	!
0.010	7.808	7.808	9.998
!	61.7	100.0	77.3
2.000	!	!	!
!	!	!	!
!	2706	2706	7200
!	!	!	!
!	!	!	!
!	!	!	!
0.610	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
9.000	!	!	!
0.610	!	!	!
12	!	!	!
!	!	!	!
7.0	!	!	!
