!	!	!	!	!	!	!	!	!	!	!
!	0-63	0-51	52-65	64-95	66-78	79-89	90-100	96-127	101-113	114-127
0.80	!	!	!	!	!	!	!	!	!	!
-15.0	!	15.0	15.0	!	15.0	15.0	15.0	!	15.0	15.0
!	!	!	!	!	!	!	!	!	!	!
!	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	0.400	0.900	0.700	0.240	0.500	0.350	0.270	0.090	0.140	0.010
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
1.500	1.000	1.000	0.980	0.900	0.960	0.940	0.920	0.800	0.900	0.880
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
4.000	4.500	!	!	4.500	!	!	!	4.500	!	!
2.000	1.300	!	!	1.300	!	!	!	1.300	!	!
!	!	!	!	!	!	!	!	!	!	!
666	700	!	!	700	!	!	!	700	!	!
3.0	2.7	!	!	2.7	!	!	!	2.7	!	!
!	!	!	!	!	!	!	!	!	!	!
0.600	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
14.0	!	!	!	!	!	!	!	!	!	!
