!	35	36	37	38	39	40	41	42	43	45	47	48	50	53	75	81	82	85
!	!	!	!	!	!	!	!	100-127	!	!	!	!	!	!	!	64-127	!	!
!	1.80	5.20	1.20	3.80	0.60	3.80	0.80	6.00	0.80	0.80	0.80	0.80	0.80	5.20	!	5.20	0.60	!
!	50.0	50.0	50.0	50.0	50.0	50.0	50.0	25.6	50.0	50.0	50.0	50.0	50.0	-16.1	25.6	-35.8	50.0	-37.0
!	!	!	!	!	!	!	!	!	!	!	!	!	!	1	!	1	!	!
?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?
!	!	!	!	40	!	41	43	!	43	47	47	50	50	59	!	93	82	85
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	4	!	!	!	21
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	1000	5001	!	!	!	!	!	7999	!	!	!	!	!	!	1840	19901	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	19.0	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	0.040	!	0.012	!	!
!	!	!	!	!	!	!	!	1.000	!	!	!	!	!	9.329	!	2.890	!	!
!	!	!	!	!	!	!	!	40.0	!	!	!	!	!	100.0	!	100.0	!	!
!	14.998	14.998	14.998	14.998	14.998	14.998	2.500	1.000	2.500	3.000	3.000	4.000	4.999	9.872	5.339	3.060	1.040	9.998
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	5.339	!	!	!	!	!	1.040	5.339	1.040	1.040	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	3375	!	!	!	!	!	!	3375	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	!	!	!	!	!	!	!	5.130	!	!	!	!	!	5.130	5.130	5.130	5.130	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	!	!	!	!	!	!	!	5.130	!	!	!	!	!	5.130	5.130	5.130	5.130	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	1	!	!	!	!	!	!	!	5	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	7.0	!	!	!	!	!	7.0	7.0	7.0	10.0	5.0
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
