!	0-59	60-71	72-78	79-83	84-90	91-127
!	!	!	!	!	!	!
!	8.40	8.40	8.40	8.40	8.40	8.40
!	-40.0	-35.0	-25.0	-20.0	-15.0	-10.0
!	1	1	1	1	1	1
?	?	?	?	?	?	?
!	70	70	70	70	70	94
!	!	!	!	!	!	!
!	17	17	17	17	17	17
!	!	!	!	!	!	!
!	999	999	999	999	999	999
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	1.500	1.250	1.000	0.750	0.500	0.250
!	100.0	100.0	100.0	100.0	100.0	100.0
!	1.500	1.250	1.000	0.750	0.500	0.250
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	0.138	0.138	!	!	!	!
!	3.070	2.440	1.940	1.790	1.560	1.160
!	100.0	100.0	100.0	100.0	100.0	100.0
!	4.141	2.880	2.320	2.110	1.730	1.280
!	!	!	!	!	!	!
!	3712	3712	3712	3712	3937	3937
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010
!	5.130	5.130	5.130	5.130	5.130	5.130
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010
!	5.130	5.130	5.130	5.130	5.130	5.130
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	22.0	22.0	22.0	22.0	22.0	22.0
!	!	!	!	!	!	!
!	!	!	!	!	!	!
?	?	?	?	?	?	?
!	!	!	!	!	!	!
!	!	!	!	!	!	!
?	?	?	?	?	?	?
!	!	!	!	!	!	!
!	!	!	!	!	!	!
