!	0-71	72-127
!	!	!
!	9.76	9.64
!	!	!
!	1	1
?	?	?
!	!	!
!	!	!
!	!	!
!	!	!
!	5649	5479
!	!	!
!	!	!
!	0.006	0.006
!	0.009	!
!	!	!
!	!	!
!	0.300	0.300
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	0.010	0.010
!	5.620	5.091
!	!	!
!	!	!
!	!	!
!	0.010	0.010
!	5.469	5.391
!	!	!
!	!	!
!	!	!
!	5.0	5.0
!	!	!
!	!	!
?	?	?
!	!	!
!	!	!
?	?	?
!	!	!
!	!	!
