!	0-41	61-74	75-87	88-100	108-127
!	!	!	!	!	!
!	6.08	6.08	6.08	6.08	6.08
!	-5.0	-5.0	-5.0	-5.0	!
!	1	1	1	1	1
?	?	?	?	?	?
!	58	70	82	94	118
!	!	!	!	!	!
!	12	12	12	12	23
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	8.192	8.192	8.192	8.192	!
!	0.070	0.070	0.070	0.070	!
!	2.5	2.5	2.5	2.5	2.5
!	2.820	2.820	2.820	2.820	0.789
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	8.192	8.192	8.192	8.192	!
!	!	!	!	!	!
!	100.0	100.0	100.0	100.0	100.0
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379	5.379
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010
!	0.100	0.100	0.100	0.100	0.100
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	46.0	46.0	46.0	46.0	10.0
!	!	!	!	!	!
!	!	!	!	!	!
?	?	?	?	?	?
!	!	!	!	!	!
!	!	!	!	!	!
?	?	?	?	?	?
!	-23385	-23385	-23385	-23385	!
!	-1546	-1546	-1546	-1546	!
