!	0-42	43-47	48-54	55-59	60-66	67-71	72-78	79-83	84-90	91-127
!	!	!	!	!	!	!	!	!	!	!
!	!	!	2.60	5.20	7.80	10.40	12.48	14.56	15.60	15.60
!	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0
!	1	1	1	1	1	1	1	1	1	1
?	?	?	?	?	?	?	?	?	?	?
!	36	51	51	51	67	67	67	79	79	79
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	165	165	165	165	165	165	165	165	165	165
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	39.993	39.993	39.993	39.993	39.993	39.993	39.993	39.993	39.993	39.993
!	!	!	!	!	!	!	!	!	!	!
!	0.200	0.200	0.200	0.200	0.200	0.200	0.200	0.200	0.200	0.200
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000
!	!	!	!	!	!	!	!	!	!	!
!	39.993	39.993	39.993	39.993	39.993	39.993	39.993	39.993	39.993	39.993
!	!	!	!	!	!	!	!	!	!	!
!	6500	6500	6500	6500	6500	6500	6500	6500	6500	6500
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	0.020	0.020	0.020	0.020	0.020	0.020	0.020	0.020	0.020	0.020
!	6.301	6.301	6.301	6.301	6.301	6.301	6.301	6.301	6.301	6.301
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0
!	12.0	12.0	12.0	12.0	12.0	12.0	12.0	12.0	12.0	12.0
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
