!	0-61	62-73	74-84	85-90	91-94	95-108
!	!	!	!	!	!	!
!	6.40	5.36	4.32	3.28	2.24	1.20
!	!	!	!	!	!	!
!	1	1	1	1	1	1
?	?	?	?	?	?	?
!	77	77	77	77	101	101
!	!	!	!	!	!	!
!	46	46	46	46	46	46
!	!	!	!	!	!	!
!	842	842	902	842	842	842
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	0.138	0.138	0.138	0.138	0.138	0.138
!	8.709	5.611	4.529	4.141	2.570	1.940
!	100.0	100.0	100.0	100.0	100.0	100.0
!	7.349	5.011	4.141	4.141	2.440	1.860
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	0.138	0.138	0.138	!	!	!
!	5.611	4.529	3.521	3.521	0.170	0.170
!	100.0	!	100.0	100.0	93.7	86.3
!	4.529	4.141	3.521	3.279	0.195	0.170
!	!	!	!	!	!	!
!	6412	6412	6525	6525	6300	6300
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	0.096	0.096	0.096	0.096	0.096	0.096
!	3.380	3.380	3.380	3.380	3.380	3.380
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010
!	5.130	5.130	5.130	5.130	5.130	5.130
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	7.0	7.0	7.0	7.0	7.0
!	!	!	!	!	!	!
!	!	!	!	!	!	!
?	?	?	?	?	?	?
!	!	!	!	!	!	!
!	!	!	!	!	!	!
?	?	?	?	?	?	?
!	!	!	!	!	!	!
!	!	!	!	!	!	!
