!	0-59	60-64	65-75	76-127
!	!	!	!	!
!	5.20	5.20	5.20	5.20
!	-10.0	-10.0	-10.0	-10.0
!	1	1	1	1
?	?	?	?	?
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	4409	4409	4409	4409
!	1.4	1.4	1.4	1.4
!	!	!	!	!
!	0.071	0.071	0.071	0.071
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	0.250	0.250	0.250	0.250
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	6.880	6.880	6.880
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	1966	1966	1966	1966
!	!	!	!	!
!	!	!	!	!
!	0.010	0.010	0.010	0.010
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	0.010	0.010	0.010	0.010
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	5.0	5.0	5.0	5.0
!	!	!	!	!
!	!	!	!	!
?	?	?	?	?
!	!	!	!	!
!	!	!	!	!
?	?	?	?	?
!	!	!	!	!
!	!	!	!	!
