!	!
!	!
!	5.80
!	-50.0
!	1
?	?
!	65
!	!
!	!
!	!
!	!
!	!
!	!
!	0.006
!	0.500
!	39.993
!	96.0
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	0.010
!	5.469
!	!
!	!
!	!
!	0.010
!	5.469
!	!
!	!
!	1.5
!	10.0
!	!
!	!
?	?
!	!
!	!
?	?
!	!
!	!
