!	38	40	41	42	43	45	47	48	50
!	!	!	!	!	!	!	!	!	!
!	5.20	2.60	10.40	6.00	10.40	10.40	10.40	10.40	10.40
!	20.0	-50.0	-45.0	!	-30.0	-15.0	15.0	30.0	45.0
!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?
!	43	41	56	!	52	52	49	46	44
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	39.993	14.998	!	!	!	!	!	!	!
!	100.0	100.0	!	!	!	!	!	!	!
!	39.993	39.993	15.102	6.000	15.102	15.102	15.102	15.102	15.102
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	39.993	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	5.001	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	5.001	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	10.0	20.0	13.5	!	7.5	7.5	7.5	7.5	7.5
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?
!	-1	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
