!	0-50	51-62	63-73	74-85	86-95	96-100	101-127
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	1	1	1	1	1	1	1
?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	107
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	-52
!	!	!	!	!	!	!	!
!	2000	2000	2000	2000	2000	2000	2000
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	0.025	0.025	0.025	0.025	0.025	0.025	0.025
!	0.500	0.500	0.500	0.500	0.500	0.500	0.500
!	39.993	39.993	39.993	39.993	39.993	39.993	39.993
!	5.0	5.0	5.0	5.0	5.0	5.0	5.0
!	0.500	0.500	0.500	0.500	0.500	0.500	0.500
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	1.940	!	!	!
!	!	!	!	!	!	!	!
!	1.060	1.060	1.060	1.060	1.060	1.060	1.000
!	!	!	!	!	!	!	!
!	3487	3487	3487	3487	3487	3375	3150
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	0.025	0.025	0.025	0.025	0.025	0.025	0.025
!	5.210	5.210	5.210	5.210	5.210	5.210	5.210
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	1.3	1.3	1.3	1.3	1.3	1.3	1.3
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	5.210	5.210	5.210	5.210	5.210	5.210	5.210
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	20.0	20.0	20.0	20.0	20.0	20.0	20.0
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	-567
!	!	!	!	!	!	!	-568
