!	0-55	56-59	60-67	68-79	80-95	96-127
!	!	!	!	!	!	!
!	0.60	1.48	0.88	0.88	1.20	!
!	!	!	!	!	!	!
!	1	1	1	1	1	1
?	?	?	?	?	?	?
!	!	!	!	77	77	!
!	!	!	!	!	!	!
!	!	!	!	-28	-28	!
!	!	!	!	!	!	!
!	1180	1180	1180	1180	1180	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	0.138	0.138	0.138	!	0.138	0.040
!	7.349	4.529	4.141	3.521	3.070	4.999
!	100.0	100.0	100.0	100.0	100.0	96.0
!	1.060	1.060	1.060	1.060	1.060	3.500
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	0.006	!
!	!	!	!	!	!	!
!	0.122	0.104	0.108	3.279	2.440	!
!	38.0	26.5	73.7	88.4	49.6	!
!	1.060	1.060	1.060	1.060	1.060	!
!	!	!	!	!	!	!
!	5062	5062	5062	5062	5062	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379	5.379	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379	5.379	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	20.0	20.0	20.0	20.0	20.0	20.0
!	!	!	!	!	!	!
!	!	!	!	!	!	!
?	?	?	?	?	?	?
!	!	!	!	!	!	!
!	!	!	!	!	!	!
?	?	?	?	?	?	?
!	!	!	!	!	!	!
!	!	!	!	!	!	!
