!	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	112-127	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	6.00	6.28	4.92	4.92	!	8.00	!	3.00	4.00	1.00	13.20	!	3.64	!	!	8.80	!	12.76	!	5.72	!	!	3.00	!	5.16	!	4.40	!	!	6.52	3.00	!	5.16	0.80	4.00	1.08	!	!	5.20	6.24	!	!	4.64	!	!	!	4.08	7.20	2.00	6.00	6.00	2.00	2.00	4.92	5.20	0.60	3.80	!	2.72	!	!
!	!	!	1.0	20.0	18.0	!	-50.0	!	!	-50.0	!	-50.0	!	-50.0	!	-50.0	!	-30.0	-6.6	-10.0	21.6	10.0	30.0	-25.9	50.0	-30.9	-14.5	-19.5	19.0	-23.0	20.0	18.1	-23.8	-20.2	23.0	21.6	-20.9	-20.9	-20.2	-50.0	-50.0	-19.5	-20.2	-41.0	-40.0	14.5	14.5	17.4	!	28.8	-10.0	-10.0	-25.0	-27.0	-50.0	-35.8	-50.0	26.0	22.3	-37.0	-25.2	-24.5
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	1	1	!	!	1	1	!	!	!	!	!	!	!	!	1	!	!	1	!	!	!
?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?
!	!	!	40	!	!	31	32	33	34	!	!	37	!	!	!	45	!	45	!	47	46	47	48	49	48	51	!	!	54	55	62	57	58	55	!	61	62	63	64	65	66	64	71	69	74	72	70	73	74	!	76	77	90	91	86	93	82	83	84	85	86	87
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	21	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	20	!	!	!	!	!	!	!	!	!	!	-45	-45	21	36	!	!	!	!	!	!	!	!	!	45	!	!	!	!	21	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	5001	!	!	!	!	!	19901	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	19.0	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	0.001	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	0.006	0.006	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	8.192	!	!	!	!	!	!	!	!	1.000	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	17.959	!	!	!	!	!	!	!	!	!	!	!	!	0.020	0.020	8.192	!	0.400	0.600	!	!	0.020	17.959	17.959	8.192	0.506	!	0.012	!	!	0.746	!	!	!
!	!	!	5.942	!	!	!	4.000	!	!	!	7.210	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	39.993	!	6.000	!	!	!	!	!	!	!	!	9.998	9.998	1.850	1.850	5.942	32.805	!	!	!	!	!	39.993	39.993	5.942	32.805	0.400	2.890	!	!	10.297	!	7.189	21.996
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	96.0	96.0	!	100.0	96.0	96.0	!	!	!	!	!	!	!	96.0	100.0	!	!	96.0	!	96.0	96.0
!	29.995	!	5.942	2.740	3.081	4.110	2.000	2.740	15.401	101.593	7.692	21.996	101.593	2.000	4.000	17.499	6.000	17.499	8.000	17.499	10.297	17.499	17.499	101.593	17.499	101.593	29.995	101.593	6.000	101.593	6.000	101.593	12.302	101.593	6.849	6.849	3.420	6.509	5.140	9.998	9.998	1.400	1.400	5.942	32.805	0.350	1.000	1.710	4.999	3.850	3.000	3.000	5.942	32.805	0.400	3.060	1.040	101.593	8.902	9.998	7.189	20.499
