!	0-42	43-54	55-66	67-78	79-90	91-127
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	3.0	3.0	3.0	3.0	3.0	3.0
!	1	1	1	1	1	1
?	?	?	?	?	?	?
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	565	565	565	565	565	565
!	16.3	16.3	16.3	16.3	16.3	16.3
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	25.107	25.107	25.107	25.107	25.107	25.107
!	6.3	6.3	6.3	6.3	6.3	6.3
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	0.100	0.100	0.100	0.100	0.100	0.100
!	!	!	!	!	!	!
!	1.420	1.420	1.420	1.420	1.420	1.420
!	100.0	100.0	100.0	100.0	100.0	100.0
!	39.993	39.993	39.993	39.993	39.993	39.993
!	!	!	!	!	!	!
!	4000	4000	4000	4000	4000	4000
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010
!	5.999	5.999	5.999	5.999	5.999	5.999
!	!	!	!	!	!	!
!	118	118	118	118	118	118
!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010
!	5.201	5.201	5.201	5.201	5.201	5.201
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	19.3	19.3	19.3	19.3	19.3	19.3
!	12.1	12.1	12.1	12.1	12.1	12.1
!	!	!	!	!	!	!
!	!	!	!	!	!	!
?	?	?	?	?	?	?
!	!	!	!	!	!	!
!	!	!	!	!	!	!
?	?	?	?	?	?	?
!	!	!	!	!	!	!
!	!	!	!	!	!	!
