!	0-54	55-73	74-88	89-127
!	!	!	!	!
!	2.60	2.60	2.60	2.60
!	!	!	!	!
!	1	1	1	1
?	?	?	?	?
!	29	50	61	111
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	293	313	372	456
!	2.1	2.1	2.1	2.1
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	8.709	8.689	8.709	8.709
!	2.3	2.3	2.3	2.3
!	1.220	1.220	1.220	1.220
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	1.440	1.360	1.440	1.440
!	100.0	100.0	84.2	79.0
!	2.320	2.320	2.320	2.320
!	!	!	!	!
!	5062	5062	5062	5062
!	!	!	!	!
!	!	!	!	!
!	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	7.0	7.0	7.0	7.0
!	!	!	!	!
!	!	!	!	!
?	?	?	?	?
!	!	!	!	!
!	!	!	!	!
?	?	?	?	?
!	!	!	!	!
!	!	!	!	!
