!	0-39	40-42	43-44	45-47	48-49	50-51	52-54	55-56	57-59	60-71	72-83	84-95	96-108
!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	1.56	!	!	!
!	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	!	!	!	!
!	1	1	1	1	1	1	1	1	1	1	1	1	1
?	?	?	?	?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	10002	10002	10002	10002	7502	10002	10002	10002	10002	19901	19901	19901	19901
!	15.0	15.0	15.0	15.0	15.0	15.0	15.0	15.0	15.0	20.0	20.0	20.0	20.0
!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	0.006	0.006	0.006	0.006	0.006	0.006	0.006	0.006	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	39.993	39.993	39.993	39.993	39.993	39.993	39.993	39.993	39.993	!	!	!	!
!	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	!	!	!	!
!	0.400	0.343	0.343	0.343	0.343	0.343	0.343	0.343	0.343	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	0.006	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	5.460	4.259	4.259	4.259	4.259	4.259	4.259	4.259	4.259	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	5.460	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!
