!	0-48	49-67	68-86	87-127
!	!	!	!	!
!	5.04	5.04	5.04	5.04
!	-50.0	-50.0	-50.0	-50.0
!	1	1	1	1
?	?	?	?	?
!	!	!	72	72
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	0.006
!	1.080	1.080	1.080	0.829
!	19.801	10.998	8.000	7.001
!	96.0	96.0	96.0	96.0
!	1.230	1.230	1.230	1.230
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	0.010	0.010	0.010	0.010
!	5.001	5.001	5.001	5.001
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	0.010	0.010	0.010	0.010
!	5.001	5.001	5.001	5.001
!	!	!	!	!
!	!	!	!	!
!	5.0	5.0	5.0	10.0
!	10.0	10.0	10.0	5.0
!	!	!	!	!
!	!	!	!	!
?	?	?	?	?
!	!	!	!	!
!	!	!	!	!
?	?	?	?	?
!	!	!	!	!
!	!	!	!	!
