!	0-62	63-65	66-68	69-71	72-75	76-79	80-83	84-87	88-127
!	64-127	64-127	64-127	64-127	64-127	64-127	64-127	64-127	64-127
!	10.40	10.40	10.40	13.00	13.00	10.40	10.40	10.40	10.40
!	!	!	!	!	!	!	!	!	!
!	1	1	1	1	1	1	1	1	1
?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	2501	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	0.851	0.851	0.851	0.851	0.851	0.851	0.851	0.851	0.851
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	0.200	0.200	0.200	0.200	0.200	0.200	0.200	0.200	0.200
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	0.100	0.100	0.100	0.100	0.100	0.100	0.100	0.100	0.100
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	0.100	0.100	0.100	0.100	0.100	0.100	0.100	0.100	0.100
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
