!	!	!
!	!	!
!	4.48	4.48
!	0.4	0.4
!	1	1
?	?	?
!	73	67
-3	!	!
-50	!	!
50	!	!
!	33489	33489
!	!	!
!	!	!
!	0.138	0.138
!	!	!
!	!	!
!	!	!
!	2.309	2.309
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	1.044	1.044
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	4.286	4.286
!	!	!
!	!	!
!	!	!
!	!	!
5.177	4.286	4.286
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
?	?	?
!	!	!
!	!	!
?	?	?
!	!	!
!	!	!
