!	0-63	64-69	70-96	97-108
!	!	!	!	!
!	3.36	3.64	3.12	5.16
!	!	!	!	!
!	1	1	1	1
?	?	?	?	?
!	72	76	80	104
!	!	!	!	!
!	4	21	4	-46
!	!	!	!	!
!	599	599	599	599
!	!	!	!	0.1
!	!	!	!	!
!	0.049	0.049	0.049	0.049
!	0.322	0.322	0.322	0.322
!	6.361	6.361	6.361	6.361
!	0.2	1.3	1.3	1.3
!	1.941	1.941	1.941	1.941
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	0.001	0.001	0.001	0.001
!	!	!	!	!
!	10.685	10.685	10.685	10.685
!	39.1	38.0	35.9	34.9
!	1.056	1.056	1.056	1.056
!	!	!	!	!
!	4050	4050	4050	3375
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	5.127	5.127	5.127	5.127
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	5.127	5.127	5.127	5.127
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
?	?	?	?	?
!	0	0	0	0
!	!	!	!	!
?	?	?	?	?
!	!	!	!	!
!	!	!	!	!
