!	0-71	72-80	81-88	89-120
!	!	!	!	!
!	!	!	!	2.00
!	!	!	!	!
!	1	1	1	1
?	?	?	?	?
!	!	!	!	101
!	!	!	!	!
!	!	!	!	46
!	!	!	!	!
!	!	5982	5311	6207
!	!	!	!	!
!	!	!	!	!
!	!	!	!	0.006
0.800	!	!	!	0.001
3.000	!	!	!	1.000
96.0	!	!	!	!
1.371	4.000	2.500	2.000	1.000
84	!	!	!	0
84	!	!	!	0
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
?	?	?	?	?
!	!	!	!	!
!	!	!	!	!
?	?	?	?	?
!	0	0	0	!
!	0	0	0	!
